Iteration,Index,Smarts,ParNum,ParentParNum,RefType,Matches,Molecules,FractionMatched,Denominator
8,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
8,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
8,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
9,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
9,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
9,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
9,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
10,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
10,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
10,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
10,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
11,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
11,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
11,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
11,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
12,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
12,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
12,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
12,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
13,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
13,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
13,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
13,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
14,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
14,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
14,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
14,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
15,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
15,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
15,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
15,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
16,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
16,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
16,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
16,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
17,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
17,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
17,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
17,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
18,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
18,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
18,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
18,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
19,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
19,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
19,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
19,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
20,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
20,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',438,42,156,156
20,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
20,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
21,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
21,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
21,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
21,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
21,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',204,42,103,103
22,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
22,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
22,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
22,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
22,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',204,42,103,103
23,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
23,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
23,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
23,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
23,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',204,42,103,103
24,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
24,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
24,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
24,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
24,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',204,42,103,103
25,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
25,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
25,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
25,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
25,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
25,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
26,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
26,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
26,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
26,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
26,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
26,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
27,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
27,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
27,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
27,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
27,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
27,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
28,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
28,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
28,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
28,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
28,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
28,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
29,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
29,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
29,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
29,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
29,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
29,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
30,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
30,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
30,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
30,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
30,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
30,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
31,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
31,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
31,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
31,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
31,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
31,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
32,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',1436,42,574,574
32,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
32,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0001',111,42,88,146
32,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
32,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
32,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
33,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
33,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
33,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
33,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
33,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
33,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
33,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',829,40,552,552
34,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
34,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
34,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
34,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
34,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
34,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
34,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',829,40,552,552
35,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
35,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
35,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
35,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
35,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
35,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
35,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',829,40,552,552
36,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
36,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
36,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
36,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
36,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
36,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
36,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',829,40,552,552
37,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
37,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
37,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
37,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
37,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
37,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
37,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',829,40,552,552
38,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
38,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
38,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
38,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
38,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
38,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
38,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',829,40,552,552
39,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
39,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
39,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
39,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
39,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
39,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
39,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',829,40,552,552
40,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
40,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
40,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
40,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
40,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
40,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
40,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',829,40,552,552
41,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
41,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
41,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
41,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
41,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
41,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
41,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',698,40,552,552
41,8,'[#6!H3:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0007',131,37,131,131
42,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
42,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
42,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
42,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
42,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
42,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
42,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',698,40,552,552
42,8,'[#6!H3:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0007',131,37,131,131
43,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
43,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
43,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
43,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
43,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
43,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
43,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',698,40,552,552
43,8,'[#6!H3:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0007',131,37,131,131
44,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
44,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
44,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
44,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
44,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
44,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
44,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',698,40,552,552
44,8,'[#6!H3:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0007',131,37,131,131
45,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
45,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
45,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
45,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
45,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
45,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
45,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',698,40,552,552
45,8,'[#6!H3:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0007',131,37,131,131
46,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
46,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
46,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
46,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
46,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
46,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
46,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',698,40,552,552
46,8,'[#6!H3:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0007',131,37,131,131
47,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
47,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
47,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
47,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
47,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
47,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
47,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',698,40,552,552
47,8,'[#6!H3:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0007',131,37,131,131
48,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
48,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
48,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
48,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
48,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
48,6,'[#6!H1:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0006',87,42,87,103
48,7,'[*:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0005',698,40,552,552
48,8,'[#6!H3:1]~[#6:2]~[#6:3]~[#6:4]',0,0,'t0007',131,37,131,131
49,1,'[*:1]~[#6:2]~[#6:3]~[*:4]',0,0,'t0004',695,42,574,574
49,2,'[*:1]~[#6:2]~[#8:3]~[*:4]',0,0,'t0003',234,30,156,156
49,3,'[*:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0010',23,17,23,27
49,4,'[#1:1]~[#6:2]~[#6:3]~[#8!H0:4]',0,0,'t0012',190,42,190,307
49,5,'[*:1]~[#6:2]~[#8:3]~[#1!X4:4]',0,0,'t0002',117,42,101,101
